АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
981;3950000;4199999;250000;ПАО "Мобильные ТелеСистемы";Республика Карелия;Республика Карелия;7740000076
981;4200000;4499999;300000;ПАО "Мобильные ТелеСистемы";Вологодская обл.;Вологодская область;7740000076
981;4500000;4899999;400000;ПАО "Мобильные ТелеСистемы";Калининградская обл.;Калининградская область;7740000076
981;5000000;5249999;250000;ПАО "Мобильные ТелеСистемы";Вологодская обл.;Вологодская область;7740000076
981;5250000;5299999;50000;АО "МТТ";Москва и Московская область;Город Москва, Московская область;7705017253
981;5500000;5799999;300000;ПАО "Мобильные ТелеСистемы";Архангельская обл.;Архангельская область;7740000076
981;6000000;6199999;200000;ПАО "Мобильные ТелеСистемы";Новгородская обл.;Новгородская область;7740000076
981;6500000;6549999;50000;ПАО "Мобильные ТелеСистемы";Ненецкий АО;Ненецкий автономный округ;7740000076
981;6660000;6669999;10000;АО "МТТ";Москва и Московская область;Город Москва, Московская область;7705017253
981;6800000;8649999;1850000;ПАО "Мобильные ТелеСистемы";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7740000076
981;8650000;8659999;10000;АО "МТТ";Москва и Московская область;Город Москва, Московская область;7705017253
981;8660000;8660499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Архангельская обл.;Архангельская область;6163225548
981;8660500;8660999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Владимирская обл.;Владимирская область;6163225548
981;8661000;8661499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Еврейская автономная обл.;Еврейская автономная область;6163225548
981;8661500;8661999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Ивановская обл.;Ивановская область;6163225548
981;8662000;8662499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Калужская обл.;Калужская область;6163225548
981;8662500;8662999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Камчатский край;Камчатский край;6163225548
981;8663000;8663499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Кировская обл.;Кировская область;6163225548
981;8663500;8663999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Костромская обл.;Костромская область;6163225548
981;8664000;8664499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Курганская обл.;Курганская область;6163225548
981;8664500;8664999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Курская обл.;Курская область;6163225548
981;8665000;8665499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Магаданская обл.;Магаданская область;6163225548
981;8665500;8665999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Мурманская обл.;Мурманская область;6163225548
981;8666000;8666499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Новгородская обл.;Новгородская область;6163225548
981;8666500;8666999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Орловская обл.;Орловская область;6163225548
981;8667000;8667499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Пензенская обл.;Пензенская область;6163225548
981;8667500;8667999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Псковская обл.;Псковская область;6163225548
981;8668000;8668499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Республика Адыгея;Республика Адыгея;6163225548
981;8668500;8668999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Республика Алтай;Республика Алтай;6163225548
981;8669000;8669499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Республика Карелия;Республика Карелия;6163225548
981;8669500;8669999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Республика Мордовия;Республика Мордовия;6163225548
981;8670000;8670499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Республика Тыва;Республика Тыва;6163225548
981;8670500;8670999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Республика Хакасия;Республика Хакасия;6163225548
981;8671000;8671499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Рязанская обл.;Рязанская область;6163225548
981;8671500;8671999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Сахалинская обл.;Сахалинская область;6163225548
981;8672000;8672499;500;ООО "ЭКСПРЕСС МОБАЙЛ";Смоленская обл.;Смоленская область;6163225548
981;8672500;8672999;500;ООО "ЭКСПРЕСС МОБАЙЛ";Тамбовская обл.;Тамбовская область;6163225548
